speedDebug.cons_vg[0], 0.3,
speedDebug.cons_vg[1], 0.3,
speedDebug.cons_vg[2], 0.3,
speedDebug.cons_vg[3], 0.3,
speedDebug.cons_vg[4], 0.3,
speedDebug.cons_vg[5], 0.3,
speedDebug.cons_vg[6], 0.3,
speedDebug.cons_vg[7], 0.3,
speedDebug.cons_vg[8], 0.3,
speedDebug.cons_vg[9], 0.3,
speedDebug.cons_vg[10], 0.3,
speedDebug.cons_vg[11], 0.3,
speedDebug.cons_vg[12], 0.3,
speedDebug.cons_vg[13], 0.3,
speedDebug.cons_vg[14], 0.3,
speedDebug.cons_vg[15], 0.3,
speedDebug.cons_vg[16], 0.3,
speedDebug.cons_vg[17], 0.3,
speedDebug.cons_vg[18], 0.3,
speedDebug.cons_vg[19], 0.3,
speedDebug.cons_vg[20], 0.3,
speedDebug.cons_vg[21], 0.3,
speedDebug.cons_vg[22], 0.3,
speedDebug.cons_vg[23], 0.3,
speedDebug.cons_vg[24], 0.3,
speedDebug.cons_vg[25], 0.3,
speedDebug.cons_vg[26], 0.3,
speedDebug.cons_vg[27], 0.3,
speedDebug.cons_vg[28], 0.3,
speedDebug.cons_vg[29], 0.3,
speedDebug.cons_vg[30], 0.3,
speedDebug.cons_vg[31], 0.3,
speedDebug.cons_vg[32], 0.3,
speedDebug.cons_vg[33], 0.3,
speedDebug.cons_vg[34], 0.3,
speedDebug.cons_vg[35], 0.3,
speedDebug.cons_vg[36], 0.3,
speedDebug.cons_vg[37], 0.3,
speedDebug.cons_vg[38], 0.3,
speedDebug.cons_vg[39], 0.3,
speedDebug.cons_vg[40], 0.3,
speedDebug.cons_vg[41], 0.3,
speedDebug.cons_vg[42], 0.3,
speedDebug.cons_vg[43], 0.3,
speedDebug.cons_vg[44], 0.3,
speedDebug.cons_vg[45], 0.3,
speedDebug.cons_vg[46], 0.3,
speedDebug.cons_vg[47], 0.3,
speedDebug.cons_vg[48], 0.3,
speedDebug.cons_vg[49], 0.3,
speedDebug.cons_vg[50], 0.3,
speedDebug.cons_vg[51], 0.3,
speedDebug.cons_vg[52], 0.3,
speedDebug.cons_vg[53], 0.4,
speedDebug.cons_vg[54], 0.4,
speedDebug.cons_vg[55], 0.4,
speedDebug.cons_vg[56], 0.4,
speedDebug.cons_vg[57], 0.4,
speedDebug.cons_vg[58], 0.4,
speedDebug.cons_vg[59], 0.4,
speedDebug.cons_vg[60], 0.4,
speedDebug.cons_vg[61], 0.4,
speedDebug.cons_vg[62], 0.4,
speedDebug.cons_vg[63], 0.4,
speedDebug.cons_vg[64], 0.4,
speedDebug.cons_vg[65], 0.4,
speedDebug.cons_vg[66], 0.4,
speedDebug.cons_vg[67], 0.4,
speedDebug.cons_vg[68], 0.4,
speedDebug.cons_vg[69], 0.4,
speedDebug.cons_vg[70], 0.4,
speedDebug.cons_vg[71], 0.4,
speedDebug.cons_vg[72], 0.4,
speedDebug.cons_vg[73], 0.4,
speedDebug.cons_vg[74], 0.4,
speedDebug.cons_vg[75], 0.4,
speedDebug.cons_vg[76], 0.4,
speedDebug.cons_vg[77], 0.4,
speedDebug.cons_vg[78], 0.4,
speedDebug.cons_vg[79], 0.4,
speedDebug.cons_vg[80], 0.4,
speedDebug.cons_vg[81], 0.4,
speedDebug.cons_vg[82], 0.4,
speedDebug.cons_vg[83], 0.4,
speedDebug.cons_vg[84], 0.4,
speedDebug.cons_vg[85], 0.4,
speedDebug.cons_vg[86], 0.4,
speedDebug.cons_vg[87], 0.4,
speedDebug.cons_vg[88], 0.4,
speedDebug.cons_vg[89], 0.4,
speedDebug.cons_vg[90], 0.4,
speedDebug.cons_vg[91], 0.4,
speedDebug.cons_vg[92], 0.4,
speedDebug.cons_vg[93], 0.4,
speedDebug.cons_vg[94], 0.4,
speedDebug.cons_vg[95], 0.4,
speedDebug.cons_vg[96], 0.4,
speedDebug.cons_vg[97], 0.4,
speedDebug.cons_vg[98], 0.4,
speedDebug.cons_vg[99], 0.4,
speedDebug.cons_vg[100], 0.4,
speedDebug.cons_vg[101], 0.4,
speedDebug.cons_vg[102], 0.4,
speedDebug.cons_vg[103], 0.4,
speedDebug.cons_vg[104], 0.4,
speedDebug.cons_vg[105], 0.4,
speedDebug.cons_vg[106], 0.4,
